192.168.65.1 - - [11/Dec/2023:12:29:45 +0000] "POST /todopal/api/user HTTP/1.1" 201 120 "-" "PostmanRuntime/7.35.0"
192.168.65.1 - - [11/Dec/2023:12:46:07 +0000] "DELETE /todopal/api/todo/2 HTTP/1.1" 200 31 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Safari/605.1.15"
192.168.65.1 - - [11/Dec/2023:12:46:07 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Safari/605.1.15"
192.168.65.1 - - [11/Dec/2023:12:46:07 +0000] "GET /todopal/api/todo HTTP/1.1" 200 313 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Safari/605.1.15"
192.168.65.1 - - [11/Dec/2023:12:46:17 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Safari/605.1.15"
192.168.65.1 - - [11/Dec/2023:12:46:17 +0000] "PATCH /todopal/api/todo HTTP/1.1" 200 243 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Safari/605.1.15"
192.168.65.1 - - [11/Dec/2023:12:46:17 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Safari/605.1.15"
192.168.65.1 - - [11/Dec/2023:12:46:17 +0000] "GET /todopal/api/todo HTTP/1.1" 200 312 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Safari/605.1.15"
192.168.65.1 - - [11/Dec/2023:12:46:24 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Safari/605.1.15"
192.168.65.1 - - [11/Dec/2023:12:46:24 +0000] "PATCH /todopal/api/todo HTTP/1.1" 200 244 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Safari/605.1.15"
192.168.65.1 - - [11/Dec/2023:12:46:24 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Safari/605.1.15"
192.168.65.1 - - [11/Dec/2023:12:46:24 +0000] "GET /todopal/api/todo HTTP/1.1" 200 313 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Safari/605.1.15"
192.168.65.1 - - [07/Feb/2024:19:57:04 +0000] "GET /todopal/api/ HTTP/1.1" 200 52 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:17:06:17 +0000] "GET /todopal/api/ HTTP/1.1" 200 52 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:17:15:18 +0000] "POST /todopal/api/user HTTP/1.1" 201 120 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:17:31:58 +0000] "POST /todopal/api/login HTTP/1.1" 401 43 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:17:32:02 +0000] "POST /todopal/api/login HTTP/1.1" 401 43 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:17:32:47 +0000] "POST /todopal/api/login HTTP/1.1" 200 100 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:17:38:18 +0000] "POST /todopal/api/login HTTP/1.1" 200 101 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:17:41:37 +0000] "POST /todopal/api/logout HTTP/1.1" 200 54 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:17:46:25 +0000] "GET /todopal/api/token HTTP/1.1" 200 106 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:17:46:51 +0000] "POST /todopal/api/login HTTP/1.1" 200 100 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:17:46:59 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:17:59:51 +0000] "POST /todopal/api/todo HTTP/1.1" 201 233 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:18:03:07 +0000] "GET /todopal/api/todo HTTP/1.1" 200 306 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:18:08:06 +0000] "POST /todopal/api/todo HTTP/1.1" 201 233 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:18:08:27 +0000] "POST /todopal/api/todo HTTP/1.1" 201 233 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:18:08:38 +0000] "POST /todopal/api/todo HTTP/1.1" 201 233 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:18:08:45 +0000] "POST /todopal/api/todo HTTP/1.1" 201 233 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:18:09:11 +0000] "PATCH /todopal/api/todo HTTP/1.1" 200 236 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:18:12:33 +0000] "DELETE /todopal/api/todo/1 HTTP/1.1" 200 31 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:19:08:12 +0000] "POST /todopal/api/login HTTP/1.1" 200 101 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:08:13 +0000] "POST /todopal/api/login HTTP/1.1" 200 100 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:08:14 +0000] "POST /todopal/api/login HTTP/1.1" 200 100 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:11:05 +0000] "POST /todopal/api/login HTTP/1.1" 200 100 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:21:46 +0000] "OPTIONS /todopal/api/token HTTP/1.1" 200 5 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:21:46 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:21:46 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:21:46 +0000] "OPTIONS /todopal/api/todo HTTP/1.1" 200 5 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:21:46 +0000] "GET /todopal/api/todo HTTP/1.1" 200 1122 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:23:02 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:23:02 +0000] "POST /todopal/api/todo HTTP/1.1" 201 235 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:23:02 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:23:02 +0000] "GET /todopal/api/todo HTTP/1.1" 200 1396 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:26:13 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:26:13 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:26:13 +0000] "GET /todopal/api/todo HTTP/1.1" 200 1396 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:26:14 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:26:14 +0000] "OPTIONS /todopal/api/todo/5 HTTP/1.1" 200 5 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:26:14 +0000] "DELETE /todopal/api/todo/5 HTTP/1.1" 200 31 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:26:14 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:26:14 +0000] "GET /todopal/api/todo HTTP/1.1" 200 1124 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:26:15 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:26:15 +0000] "OPTIONS /todopal/api/todo/4 HTTP/1.1" 200 5 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:26:15 +0000] "DELETE /todopal/api/todo/4 HTTP/1.1" 200 31 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:26:15 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:26:15 +0000] "GET /todopal/api/todo HTTP/1.1" 200 852 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:26:16 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:26:16 +0000] "OPTIONS /todopal/api/todo/3 HTTP/1.1" 200 5 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:26:16 +0000] "DELETE /todopal/api/todo/3 HTTP/1.1" 200 31 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:26:16 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:26:16 +0000] "GET /todopal/api/todo HTTP/1.1" 200 580 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:26:19 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:26:19 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:26:19 +0000] "GET /todopal/api/todo HTTP/1.1" 200 580 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:39:10 +0000] "OPTIONS /todopal/api/token HTTP/1.1" 200 5 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:39:10 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:39:10 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:39:10 +0000] "OPTIONS /todopal/api/todo HTTP/1.1" 200 5 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:39:10 +0000] "GET /todopal/api/todo HTTP/1.1" 200 580 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:39:12 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:39:12 +0000] "PATCH /todopal/api/todo HTTP/1.1" 200 236 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:39:12 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:39:12 +0000] "GET /todopal/api/todo HTTP/1.1" 200 579 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:39:13 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:39:13 +0000] "PATCH /todopal/api/todo HTTP/1.1" 200 238 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:39:13 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:39:13 +0000] "GET /todopal/api/todo HTTP/1.1" 200 578 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:39:15 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:39:15 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:39:15 +0000] "GET /todopal/api/todo HTTP/1.1" 200 578 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:42:06 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
192.168.65.1 - - [12/Feb/2024:19:42:06 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15"
